w	ri
452.4	6.2696e-08
452.6	6.1149e-08
452.8	5.9641e-08
453.0	5.817e-08
453.2	5.6735e-08
453.4	5.5334e-08
453.6	5.3968e-08
453.8	5.2636e-08
454.0	5.1336e-08
454.2	5.0069e-08
454.4	4.8833e-08
454.6	4.7627e-08
454.8	4.6451e-08
455.0	4.5305e-08
455.2	4.6108e-08
455.4	4.6925e-08
455.6	4.7757e-08
455.8	4.8604e-08
456.0	4.9466e-08
456.2	5.0343e-08
456.4	5.1236e-08
456.6	5.2144e-08
456.8	5.3069e-08
457.0	5.4009e-08
457.2	5.6265e-08
457.4	5.8663e-08
457.6	6.1165e-08
457.8	6.3772e-08
458.0	6.6491e-08
458.2	6.9326e-08
458.4	7.2282e-08
458.6	7.5363e-08
458.8	7.8577e-08
459.0	8.1927e-08
459.2	7.5431e-08
459.4	6.8058e-08
459.6	6.1406e-08
459.8	5.5404e-08
460.0	4.9989e-08
460.2	4.5103e-08
460.4	4.0695e-08
460.6	3.6717e-08
460.8	3.3128e-08
461.0	2.989e-08
461.2	3.0933e-08
461.4	3.3428e-08
461.6	3.6125e-08
461.8	3.9039e-08
462.0	4.2188e-08
462.2	4.5591e-08
462.4	4.9269e-08
462.6	5.3244e-08
462.8	5.7539e-08
463.0	6.218e-08
463.2	6.6635e-08
463.4	7.1102e-08
463.6	7.5867e-08
463.8	8.0952e-08
464.0	8.6378e-08
464.2	9.2168e-08
464.4	9.8345e-08
464.6	1.0494e-07
464.8	1.1197e-07
465.0	1.1948e-07
465.2	1.228e-07
465.4	1.2623e-07
465.6	1.2974e-07
465.8	1.3336e-07
466.0	1.3707e-07
466.2	1.4089e-07
466.4	1.4481e-07
466.6	1.4885e-07
466.8	1.5299e-07
467.0	1.5726e-07
467.2	1.5956e-07
467.4	1.6184e-07
467.6	1.6415e-07
467.8	1.665e-07
468.0	1.6888e-07
468.2	1.713e-07
468.4	1.7375e-07
468.6	1.7623e-07
468.8	1.7875e-07
469.0	1.8131e-07
469.2	1.7836e-07
469.4	1.747e-07
469.6	1.7111e-07
469.8	1.676e-07
470.0	1.6416e-07
470.2	1.6079e-07
470.4	1.5748e-07
470.6	1.5425e-07
470.8	1.5108e-07
471.0	1.4798e-07
471.2	1.5119e-07
471.4	1.5632e-07
471.6	1.6162e-07
471.8	1.671e-07
472.0	1.7277e-07
472.2	1.7863e-07
472.4	1.8469e-07
472.6	1.9095e-07
472.8	1.9743e-07
473.0	2.0412e-07
