w	ri
562.2	0.96066
562.4	0.96335
562.6	0.96535
562.8	0.96507
563.0	0.96645
563.2	0.96754
563.4	0.96912
563.6	0.96774
563.8	0.96739
564.0	0.96774
564.2	0.96923
564.4	0.97161
564.6	0.97218
564.8	0.96981
565.0	0.97021
565.2	0.9698
565.4	0.96992
565.6	0.96615
565.8	0.96526
566.0	0.96587
566.2	0.96404
566.4	0.9663
566.6	0.96633
566.8	0.96646
567.0	0.96582
567.2	0.96601
567.4	0.96655
567.6	0.96735
567.8	0.96673
568.0	0.96392
568.2	0.96497
568.4	0.96635
568.6	0.96394
568.8	0.96389
569.0	0.96496
569.2	0.96422
569.4	0.96333
569.6	0.96132
569.8	0.96044
570.0	0.96191
570.2	0.96098
570.4	0.96071
570.6	0.96092
570.8	0.96271
571.0	0.96359
571.2	0.96269
571.4	0.96279
571.6	0.96436
571.8	0.96461
572.0	0.96688
572.2	0.96576
572.4	0.967
572.6	0.9696
572.8	0.97006
573.0	0.97105
573.2	0.97058
573.4	0.9692
573.6	0.97059
573.8	0.97301
574.0	0.97387
574.2	0.97539
574.4	0.97372
574.6	0.97605
574.8	0.97516
575.0	0.97491
575.2	0.97651
575.4	0.97507
575.6	0.97649
575.8	0.97618
576.0	0.97491
576.2	0.97684
576.4	0.97659
576.6	0.97706
576.8	0.97711
577.0	0.97622
577.2	0.97334
577.4	0.97352
577.6	0.97386
577.8	0.974
578.0	0.97276
578.2	0.97351
578.4	0.97288
578.6	0.97247
578.8	0.9706
579.0	0.97003
579.2	0.96794
579.4	0.96819
579.6	0.96868
579.8	0.96844
580.0	0.96961
580.2	0.9689
580.4	0.9705
580.6	0.96801
580.8	0.96853
581.0	0.96575
581.2	0.96207
581.4	0.96136
581.6	0.96051
581.8	0.96064
582.0	0.96199
582.2	0.9632
582.4	0.96382
582.6	0.96086
582.8	0.96009
583.0	0.96076
583.2	0.95925
583.4	0.9623
583.6	0.96235
583.8	0.96086
584.0	0.95956
584.2	0.95991
584.4	0.95861
584.6	0.96029
584.8	0.96125
585.0	0.95911
585.2	0.9606
585.4	0.96209
585.6	0.96097
585.8	0.96037
586.0	0.96061
586.2	0.96085
586.4	0.95944
586.6	0.96168
