w	ri
467.6	3.5613e-08
467.8	2.1103e-08
468.0	1.5003e-08
468.2	2.5945e-08
468.4	4.4867e-08
468.6	3.7964e-08
468.8	2.1861e-08
469.0	1.4639e-08
469.2	2.8188e-08
469.4	5.2982e-08
469.6	3.0463e-08
469.8	1.7515e-08
470.0	1.3223e-08
470.2	1.318e-08
470.4	1.3137e-08
470.6	1.3105e-08
470.8	1.3074e-08
471.0	3.0979e-08
471.2	7.9962e-08
471.4	1.328e-07
471.6	1.1064e-07
471.8	9.2186e-08
472.0	3.8939e-08
472.2	1.4793e-08
472.4	1.276e-08
472.6	1.272e-08
472.8	1.3864e-08
473.0	1.8188e-08
473.2	2.386e-08
473.4	1.9169e-08
473.6	1.3675e-08
473.8	1.249e-08
474.0	1.2442e-08
474.2	1.3167e-08
474.4	1.727e-08
474.6	2.2652e-08
474.8	2.4574e-08
475.0	2.4527e-08
475.2	2.4455e-08
475.4	2.4367e-08
475.6	2.5642e-08
475.8	4.1955e-08
476.0	6.8647e-08
476.2	5.8921e-08
476.4	3.2e-08
476.6	2.7607e-08
476.8	3.6201e-08
477.0	4.7471e-08
477.2	2.7273e-08
477.4	1.5669e-08
477.6	1.1732e-08
477.8	1.1704e-08
478.0	1.5675e-08
478.2	3.1803e-08
478.4	6.4523e-08
478.6	5.9958e-08
478.8	5.0838e-08
479.0	3.5618e-08
479.2	1.8158e-08
479.4	1.1393e-08
479.6	1.1348e-08
479.8	1.1303e-08
480.0	1.8626e-08
480.2	3.5089e-08
480.4	4.5244e-08
480.6	2.0382e-08
480.8	1.3169e-08
481.0	2.6653e-08
481.2	5.3945e-08
481.4	6.576e-08
481.6	6.5495e-08
481.8	6.4136e-08
482.0	5.8564e-08
482.2	4.9914e-08
482.4	2.6259e-08
482.6	1.3814e-08
482.8	1.0689e-08
483.0	1.0641e-08
483.2	1.0595e-08
483.4	1.056e-08
483.6	1.0626e-08
483.8	2.0019e-08
484.0	3.7718e-08
484.2	3.8024e-08
484.4	1.9994e-08
484.6	1.0514e-08
484.8	1.4334e-08
485.0	2.0128e-08
485.2	1.5751e-08
485.4	1.1913e-08
485.6	1.4933e-08
485.8	3.7077e-08
486.0	9.2058e-08
486.2	3.6576e-08
486.4	1.1989e-08
486.6	2.1308e-08
486.8	5.289e-08
487.0	8.0553e-08
487.2	4.2413e-08
487.4	2.2331e-08
487.6	3.3051e-08
487.8	6.4385e-08
488.0	4.2696e-08
488.2	1.8621e-08
488.4	1.1044e-08
488.6	2.2401e-08
488.8	4.544e-08
489.0	3.1566e-08
489.2	1.3243e-08
489.4	1.2282e-08
489.6	1.8916e-08
489.8	2.6934e-08
490.0	1.7339e-08
490.2	1.1163e-08
490.4	9.2202e-09
490.6	9.1911e-09
490.8	1.4239e-08
491.0	3.2361e-08
491.2	7.2342e-08
491.4	5.4708e-08
491.6	4.1373e-08
491.8	2.5788e-08
492.0	1.3197e-08
492.2	1.1602e-08
492.4	2.1873e-08
492.6	4.1236e-08
492.8	4.9497e-08
493.0	5.6348e-08
493.2	4.2676e-08
493.4	1.6386e-08
493.6	8.6581e-09
493.8	8.6208e-09
494.0	8.5838e-09
494.2	1.3395e-08
494.4	2.3148e-08
494.6	2.7789e-08
494.8	1.4259e-08
495.0	8.4375e-09
495.2	8.4037e-09
495.4	8.37e-09
495.6	1.3004e-08
495.8	2.4559e-08
496.0	4.2011e-08
496.2	4.5796e-08
496.4	4.743e-08
496.6	3.5862e-08
496.8	2.7116e-08
497.0	2.4326e-08
497.2	2.4236e-08
497.4	2.4148e-08
497.6	2.4083e-08
497.8	2.4181e-08
498.0	3.3713e-08
498.2	4.7003e-08
498.4	5.373e-08
498.6	5.0359e-08
498.8	4.72e-08
499.0	5.3969e-08
499.2	6.196e-08
499.4	2.8503e-08
499.6	1.2432e-08
499.8	9.2693e-09
500.0	1.4274e-08
500.2	2.1982e-08
500.4	3.6535e-08
500.6	6.1212e-08
500.8	5.5313e-08
501.0	4.3447e-08
501.2	4.053e-08
501.4	5.7028e-08
501.6	8.0242e-08
501.8	5.1031e-08
502.0	2.5772e-08
502.2	2.7451e-08
502.4	3.8266e-08
502.6	4.9627e-08
502.8	4.9445e-08
503.0	4.9264e-08
503.2	4.0652e-08
503.4	3.0883e-08
503.6	2.344e-08
503.8	1.7782e-08
504.0	1.445e-08
504.2	1.9003e-08
504.4	2.4991e-08
504.6	2.5614e-08
